iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,icu_patients,new_tests,total_tests,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,population,median_age,aged_65_older,aged_70_older,female_smokers,male_smokers,human_development_index
SAU,Asia,Saudi Arabia,2020-08-17,299914,1372,3436,28,0,63870,4511053,0.021,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-08-18,301323,1409,3470,34,0,64225,4575278,0.021,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-08-19,302686,1363,3506,36,0,64778,4640056,0.021,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-08-20,303973,1287,3548,42,0,65571,4705627,0.021,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-08-21,305186,1213,3580,32,0,62278,4767905,0.021,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-08-22,306370,1184,3619,39,0,55471,4823376,0.021,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-08-23,307479,1109,3649,30,0,61693,4885069,0.02,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-08-24,308654,1175,3691,42,0,61865,4946934,0.02,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-08-25,309768,1114,3722,31,0,61625,5008559,0.019,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-08-26,310836,1068,3755,33,0,66423,5074982,0.019,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-08-27,311855,1019,3785,30,0,63353,5138335,0.018,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-08-28,312924,1069,3813,28,0,55166,5193501,0.018,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-08-29,313911,987,3840,27,0,40624,5234125,0.018,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-08-30,314821,910,3870,30,0,50094,5284219,0.018,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-08-31,315772,951,3897,27,0,53147,5337366,0.018,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-01,316670,898,3929,32,0,55801,5393167,0.018,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-02,317486,816,3956,27,0,51811,5444978,0.018,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-03,318319,833,3982,26,0,55805,5500783,0.018,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-04,319141,822,4015,33,0,53168,5553951,0.017,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-05,319932,791,4049,34,0,44823,5598774,0.017,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-06,320688,756,4081,32,0,47329,5646103,0.016,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-07,321456,768,4107,26,0,51848,5697951,0.016,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-08,322237,781,4137,30,0,52363,5750314,0.016,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-09,323012,775,4165,28,0,44449,5794763,0.016,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-10,323720,708,4189,24,0,58742,5853505,0.015,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-11,324407,687,4213,24,0,44336,5897841,0.015,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-12,325050,643,4240,27,0,39380,5937221,0.015,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-13,325651,601,4268,28,0,47183,5984404,0.015,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-14,326258,607,4305,37,0,54611,6039015,0.014,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-15,326930,672,4338,33,0,53352,6092367,0.014,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-16,327551,621,4369,31,0,52193,6144560,0.013,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-17,328144,593,4399,30,0,52858,6197418,0.013,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-18,328720,576,4430,31,0,46190,6243608,0.012,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-19,329271,551,4458,28,0,43191,6286799,0.012,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-20,329754,483,4485,27,0,46810,6333609,0.012,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-21,330246,492,4512,27,0,51525,6385134,0.012,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-22,330798,552,4542,30,0,48854,6433988,0.011,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-23,331359,561,4569,27,0,46037,6480025,0.011,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-24,331857,498,4599,30,0,38698,6518723,0.012,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-25,332329,472,4625,26,0,38528,6557251,0.012,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-26,332790,461,4655,30,0,34300,6591551,0.012,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-27,333193,403,4683,28,0,44112,6635663,0.011,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-28,333648,455,4712,29,0,51676,6687339,0.011,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-29,334187,539,4739,27,0,47320,6734659,0.011,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-09-30,334605,418,4768,29,0,49535,6784194,0.011,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-01,335097,492,4794,26,0,51632,6835826,0.01,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-02,335578,481,4823,29,0,46019,6881845,0.01,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-03,335997,419,4850,27,0,39340,6921185,0.01,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-04,336387,390,4875,25,0,47129,6968314,0.01,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-05,336766,379,4898,23,0,50785,7019099,0.009,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-06,337243,477,4923,25,0,52184,7071283,0.009,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-07,337711,468,4947,24,0,48341,7119624,0.009,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-08,338132,421,4972,25,0,53894,7173518,0.009,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-09,338539,407,4996,24,0,46189,7219707,0.009,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-10,338944,405,5018,22,0,38239,7257946,0.009,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-11,339267,323,5043,25,0,45703,7303649,0.009,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-12,339615,348,5068,25,0,49495,7353144,0.009,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-13,340089,474,5087,19,0,51849,7404993,0.009,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-14,340590,501,5108,21,0,52966,7457959,0.009,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-15,341062,472,5127,19,0,53032,7510991,0.009,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-16,341495,433,5144,17,0,47926,7558917,0.009,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-17,341854,359,5165,21,0,38385,7597302,0.009,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-18,342202,348,5185,20,0,48884,7646186,0.009,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-19,342583,381,5201,16,0,54477,7700663,0.009,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-20,342968,385,5217,16,0,51643,7752306,0.008,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-21,343373,405,5235,18,0,53523,7805829,0.008,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-22,343774,401,5250,15,0,52876,7858705,0.008,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-23,344157,383,5264,14,0,54809,7913514,0.008,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-24,344552,395,5281,17,0,50014,7963528,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-25,344875,323,5296,15,0,52321,8015849,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-26,345232,357,5313,17,0,57870,8073719,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-27,345631,399,5329,16,0,58561,8132280,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-28,346047,416,5348,19,0,55907,8188187,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-29,346482,435,5363,15,0,56255,8244442,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-30,346880,398,5383,20,0,51418,8295860,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-10-31,347282,402,5402,19,0,44840,8340700,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-01,347656,374,5420,18,0,53819,8394519,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-02,348037,381,5437,17,0,58930,8453449,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-03,348510,473,5456,19,0,63664,8517113,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-04,348936,426,5471,15,0,59317,8576430,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-05,349386,450,5489,18,0,61866,8638296,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-06,349822,436,5506,17,0,53726,8692022,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-07,350229,407,5525,19,0,45471,8737493,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-08,350592,363,5540,15,0,53583,8791076,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-09,350984,392,5559,19,0,64590,8855666,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-10,351455,471,5576,17,0,62922,8918588,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-11,351849,394,5590,14,0,50851,8969439,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-12,352160,311,5605,15,0,62611,9032050,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-13,352601,441,5625,20,0,51139,9083189,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-14,352950,349,5641,16,0,44855,9128044,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-15,353255,305,5657,16,0,53147,9181191,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-16,353556,301,5676,19,0,59792,9240983,0.007,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-17,353918,362,5692,16,0,56691,9297674,0.006,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-18,354208,290,5710,18,0,59259,9356933,0.006,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-19,354527,319,5729,19,0,57434,9414367,0.006,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-20,354813,286,5745,16,0,47445,9461812,0.006,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-21,355034,221,5761,16,0,36558,9498370,0.006,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-22,355258,224,5780,19,0,40395,9538765,0.006,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-23,355489,231,5796,16,0,55276,9594041,0.005,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-24,355741,252,5811,15,0,50738,9644779,0.005,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-25,356067,326,5825,14,0,51831,9696610,0.005,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-26,356389,322,5840,15,0,51949,9748559,0.006,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-27,356691,302,5857,17,0,36709,9785268,0.006,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-28,356911,220,5870,13,0,34616,9819884,0.006,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-29,357128,217,5884,14,0,39224,9859108,0.006,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-11-30,357360,232,5896,12,0,46372,9905480,0.006,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-01,357623,263,5907,11,0,47337,9952817,0.006,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-02,357872,249,5919,12,0,42125,9994942,0.006,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-03,358102,230,5930,11,0,44306,10039248,0.006,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-04,358336,234,5940,10,0,34621,10073869,0.006,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-05,358526,190,5954,14,0,32790,10106659,0.006,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-06,358713,187,5965,11,0,40371,10147030,0.006,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-07,358922,209,5977,12,0,44601,10191631,0.005,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-08,359115,193,5989,12,0,41959,10233590,0.005,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-09,359274,159,6002,13,0,41775,10275365,0.005,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-10,359415,141,6012,10,0,41267,10316632,0.005,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-11,359583,168,6023,11,0,32958,10349590,0.005,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-12,359749,166,6036,13,0,29142,10378732,0.004,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-13,359888,139,6048,12,0,30902,10409634,0.004,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-14,360013,125,6059,11,0,34552,10444186,0.004,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-15,360155,142,6069,10,0,46619,10490805,0.004,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-16,360335,180,6080,11,0,39441,10530246,0.004,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-17,360516,181,6091,11,0,42448,10572694,0.004,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-18,360690,174,6101,10,0,33676,10606370,0.004,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-19,360848,158,6112,11,0,33275,10639645,0.004,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-20,361010,162,6122,10,0,36373,10676018,0.004,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-21,361178,168,6131,9,0,39610,10715628,0.004,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-22,361359,181,6139,8,0,39564,10755192,0.005,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-23,361536,177,6148,9,0,34698,10789890,0.005,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-24,361725,189,6159,11,0,32339,10822229,0.005,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-25,361903,178,6168,9,0,28916,10851145,0.005,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-26,362066,163,6176,8,0,21775,10872920,0.005,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-27,362220,154,6185,9,0,30109,10903029,0.005,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-28,362339,119,6196,11,0,34677,10937706,0.005,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-29,362488,149,6204,8,0,36149,10973855,0.005,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-30,362601,113,6214,10,0,36529,11010384,0.005,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-12-31,362741,140,6223,9,0,36383,11046767,0.005,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2021-01-01,362878,137,6230,7,0,27169,11073936,0.004,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2021-01-02,362979,101,6239,9,0,29252,11103188,0.004,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2021-01-03,363061,82,6246,7,0,31689,11134877,0.004,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2021-01-04,363155,94,6256,10,0,39433,11174310,0.003,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2021-01-05,363259,104,6265,9,0,39795,11214105,0.003,0,0,0,0,34813867,31.9,3.295,1.845,1.8,25.4,0.854
