iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,icu_patients,new_tests,total_tests,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,population,median_age,aged_65_older,aged_70_older,female_smokers,male_smokers,human_development_index
ARE,Asia,United Arab Emirates,2020-04-01,814.0,150.0,8.0,2.0,,20480.0,240480.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-02,1024.0,210.0,8.0,0.0,,22433.0,262913.0,0.008,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-03,1264.0,240.0,9.0,1.0,,31402.0,294315.0,0.008,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-04,1505.0,241.0,10.0,1.0,,39950.0,334265.0,0.007,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-05,1799.0,294.0,10.0,0.0,,58348.0,392613.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-06,2076.0,277.0,11.0,1.0,,39870.0,432483.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-07,2359.0,283.0,12.0,1.0,,58294.0,490777.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-08,2659.0,300.0,12.0,0.0,,48418.0,539195.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-09,2990.0,331.0,14.0,2.0,,40000.0,579195.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-10,3360.0,370.0,16.0,2.0,,49000.0,628195.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-11,3736.0,376.0,20.0,4.0,,20000.0,648195.0,0.007,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-12,4123.0,387.0,22.0,2.0,,22000.0,670195.0,0.008,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-13,4521.0,398.0,25.0,3.0,,23380.0,693575.0,0.009,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-14,4933.0,412.0,28.0,3.0,,32000.0,725575.0,0.011,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-15,5365.0,432.0,33.0,5.0,,41425.0,767000.0,0.012,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-16,5825.0,460.0,35.0,2.0,,25000.0,792000.0,0.013,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-17,6302.0,477.0,37.0,2.0,,24000.0,816000.0,0.016,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-18,6302.0,0.0,37.0,0.0,,21806.0,837806.0,0.014,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-19,6781.0,479.0,41.0,4.0,,25795.0,863601.0,0.014,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-20,7265.0,484.0,43.0,2.0,,22807.0,886408.0,0.014,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-21,7755.0,490.0,46.0,3.0,,20165.0,906573.0,0.016,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-22,8238.0,483.0,52.0,6.0,,23053.0,929626.0,0.018,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-23,8756.0,518.0,56.0,4.0,,25506.0,955132.0,0.018,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-24,9281.0,525.0,64.0,8.0,,26274.0,981406.0,0.018,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-25,9813.0,532.0,71.0,7.0,,21984.0,1003390.0,0.021,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-26,10349.0,536.0,76.0,5.0,,25086.0,1028476.0,0.022,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-27,10839.0,490.0,82.0,6.0,,26195.0,1054671.0,0.021,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-28,11380.0,541.0,89.0,7.0,,27905.0,1082576.0,0.021,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-29,11929.0,549.0,98.0,9.0,,26524.0,1109100.0,0.021,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-04-30,12481.0,552.0,105.0,7.0,,36266.0,1145366.0,0.02,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-01,13038.0,557.0,111.0,6.0,,26677.0,1172043.0,0.02,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-02,13599.0,561.0,119.0,8.0,,18428.0,1190471.0,0.02,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-03,14163.0,564.0,126.0,7.0,,28039.0,1218510.0,0.02,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-04,14730.0,567.0,137.0,11.0,,25231.0,1243741.0,0.021,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-05,15192.0,462.0,146.0,9.0,,33994.0,1277735.0,0.02,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-06,15738.0,546.0,157.0,11.0,,41134.0,1318869.0,0.018,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-07,16240.0,502.0,165.0,8.0,,33153.0,1352022.0,0.018,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-08,16793.0,553.0,174.0,9.0,,29866.0,1381888.0,0.018,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-09,17417.0,624.0,185.0,11.0,,26763.0,1408651.0,0.017,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-10,18198.0,781.0,198.0,13.0,,32597.0,1441248.0,0.018,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-11,18878.0,680.0,201.0,3.0,,34869.0,1476117.0,0.018,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-12,19661.0,783.0,203.0,2.0,,37112.0,1513229.0,0.019,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-13,20386.0,725.0,206.0,3.0,,38477.0,1551706.0,0.02,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-14,21084.0,698.0,208.0,2.0,,35735.0,1587441.0,0.021,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-15,21831.0,747.0,210.0,2.0,,40720.0,1628161.0,0.02,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-16,22627.0,796.0,214.0,4.0,,37844.0,1666005.0,0.02,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-17,23358.0,731.0,220.0,6.0,,38904.0,1704909.0,0.02,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-18,24190.0,832.0,224.0,4.0,,43732.0,1748641.0,0.019,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-19,25063.0,873.0,227.0,3.0,,43993.0,1792634.0,0.019,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-20,26004.0,941.0,233.0,6.0,,50377.0,1843011.0,0.019,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-21,26898.0,894.0,237.0,4.0,,39791.0,1882802.0,0.02,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-22,27892.0,994.0,241.0,4.0,,35686.0,1918488.0,0.021,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-23,28704.0,812.0,244.0,3.0,,41202.0,1959690.0,0.021,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-24,29485.0,781.0,245.0,1.0,,28282.0,1987972.0,0.022,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-25,30307.0,822.0,248.0,3.0,,27540.0,2015512.0,0.023,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-26,31086.0,779.0,253.0,5.0,,38628.0,2054140.0,0.023,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-27,31969.0,883.0,255.0,2.0,,36131.0,2090271.0,0.024,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-28,32532.0,563.0,258.0,3.0,,42624.0,2132895.0,0.023,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-29,33170.0,638.0,260.0,2.0,,37153.0,2170048.0,0.021,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-30,33896.0,726.0,262.0,2.0,,30147.0,2200195.0,0.022,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-05-31,34557.0,661.0,264.0,2.0,,35037.0,2235232.0,0.021,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-01,35192.0,635.0,266.0,2.0,,41762.0,2276994.0,0.019,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-02,35788.0,596.0,269.0,3.0,,54823.0,2331817.0,0.017,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-03,36359.0,571.0,270.0,1.0,,44241.0,2376058.0,0.015,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-04,37018.0,659.0,273.0,3.0,,52996.0,2429054.0,0.015,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-05,37642.0,624.0,274.0,1.0,,44201.0,2473255.0,0.015,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-06,38268.0,626.0,275.0,1.0,,32679.0,2505934.0,0.014,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-07,38808.0,540.0,276.0,1.0,,37640.0,2543574.0,0.014,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-08,39376.0,568.0,281.0,5.0,,47201.0,2590775.0,0.013,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-09,39904.0,528.0,283.0,2.0,,45378.0,2636153.0,0.014,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-10,40507.0,603.0,284.0,1.0,,44167.0,2680320.0,0.014,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-11,40986.0,479.0,286.0,2.0,,40724.0,2721044.0,0.014,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-12,41499.0,513.0,287.0,1.0,,43013.0,2764057.0,0.013,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-13,41990.0,491.0,288.0,1.0,,27041.0,2791098.0,0.013,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-14,42294.0,304.0,289.0,1.0,,38036.0,2829134.0,0.012,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-15,42636.0,342.0,291.0,2.0,,39887.0,2869021.0,0.012,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-16,42982.0,346.0,293.0,2.0,,40478.0,2909499.0,0.011,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-17,43364.0,382.0,295.0,2.0,,38502.0,2948001.0,0.011,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-18,43752.0,388.0,298.0,3.0,,34364.0,2982365.0,0.011,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-19,44145.0,393.0,300.0,2.0,,48524.0,3030889.0,0.01,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-20,44533.0,388.0,301.0,1.0,,40876.0,3071765.0,0.009,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-21,44925.0,392.0,302.0,1.0,,40956.0,3112721.0,0.009,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-22,45303.0,378.0,303.0,1.0,,44291.0,3157012.0,0.009,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-23,45683.0,380.0,305.0,2.0,,49650.0,3206662.0,0.009,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-24,46133.0,450.0,307.0,2.0,,49152.0,3255814.0,0.009,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-25,46563.0,430.0,308.0,1.0,,52527.0,3308341.0,0.009,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-26,46973.0,410.0,310.0,2.0,,58741.0,3367082.0,0.008,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-27,47360.0,387.0,311.0,1.0,,43551.0,3410633.0,0.008,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-28,47797.0,437.0,313.0,2.0,,63970.0,3474603.0,0.008,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-29,48246.0,449.0,314.0,1.0,,62028.0,3536631.0,0.008,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-06-30,48667.0,421.0,315.0,1.0,,56177.0,3592808.0,0.008,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-01,49069.0,402.0,316.0,1.0,,54358.0,3647166.0,0.008,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-02,49469.0,400.0,317.0,1.0,,71697.0,3718863.0,0.007,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-03,50141.0,672.0,318.0,1.0,,47930.0,3766793.0,0.008,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-04,50857.0,716.0,321.0,3.0,,28009.0,3794802.0,0.009,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-05,51540.0,683.0,323.0,2.0,,44192.0,3838994.0,0.01,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-06,52068.0,528.0,324.0,1.0,,51430.0,3890424.0,0.011,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-07,52600.0,532.0,326.0,2.0,,49777.0,3940201.0,0.011,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-08,53045.0,445.0,327.0,1.0,,47322.0,3987523.0,0.012,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-09,53577.0,532.0,328.0,1.0,,58504.0,4046027.0,0.013,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-10,54050.0,473.0,330.0,2.0,,50139.0,4096166.0,0.012,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-11,54453.0,403.0,331.0,1.0,,34478.0,4130644.0,0.011,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-12,54854.0,401.0,333.0,2.0,,50325.0,4180969.0,0.01,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-13,55198.0,344.0,334.0,1.0,,34478.0,4215447.0,0.01,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-14,55573.0,375.0,335.0,1.0,,52782.0,4268229.0,0.009,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-15,55848.0,275.0,335.0,0.0,,48534.0,4316763.0,0.009,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-16,56129.0,281.0,335.0,0.0,,48931.0,4365694.0,0.008,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-17,56422.0,293.0,337.0,2.0,,48561.0,4414255.0,0.007,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-18,56711.0,289.0,338.0,1.0,,46950.0,4461205.0,0.007,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-19,56922.0,211.0,339.0,1.0,,47723.0,4508928.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-20,57193.0,271.0,340.0,1.0,,27224.0,4536152.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-21,57498.0,305.0,341.0,1.0,,40050.0,4576202.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-22,57734.0,236.0,342.0,1.0,,47014.0,4623216.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-23,57988.0,254.0,342.0,0.0,,54096.0,4677312.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-24,58249.0,261.0,343.0,1.0,,46965.0,4724277.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-25,58562.0,313.0,343.0,0.0,,52627.0,4776904.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-26,58913.0,351.0,344.0,1.0,,51162.0,4828066.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-27,59177.0,264.0,345.0,1.0,,47229.0,4875295.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-28,59546.0,369.0,347.0,2.0,,43622.0,4918917.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-29,59921.0,375.0,347.0,0.0,,47483.0,4966400.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-30,60223.0,302.0,349.0,2.0,,55257.0,5021657.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-07-31,60506.0,283.0,351.0,2.0,,54727.0,5076384.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-01,60760.0,254.0,351.0,0.0,,43268.0,5119652.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-02,60999.0,239.0,351.0,0.0,,42428.0,5162080.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-03,61163.0,164.0,351.0,0.0,,27811.0,5189891.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-04,61352.0,189.0,351.0,0.0,,29398.0,5219289.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-05,61606.0,254.0,353.0,2.0,,43369.0,5262658.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-06,61845.0,239.0,354.0,1.0,,50729.0,5313387.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-07,62061.0,216.0,356.0,2.0,,61978.0,5375365.0,0.005,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-08,62300.0,239.0,356.0,0.0,,63792.0,5439157.0,0.005,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-09,62525.0,225.0,357.0,1.0,,61544.0,5500701.0,0.005,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-10,62704.0,179.0,357.0,0.0,,58953.0,5559654.0,0.004,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-11,62966.0,262.0,358.0,1.0,,64110.0,5623764.0,0.004,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-12,63212.0,246.0,358.0,0.0,,72630.0,5696394.0,0.004,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-13,63489.0,277.0,358.0,0.0,,68964.0,5765358.0,0.004,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-14,63819.0,330.0,359.0,1.0,,82344.0,5847702.0,0.004,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-15,64102.0,283.0,361.0,2.0,,77640.0,5925342.0,0.004,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-16,64312.0,210.0,364.0,3.0,,65186.0,5990528.0,0.004,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-17,64541.0,229.0,364.0,0.0,,71322.0,6061850.0,0.004,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-18,64906.0,365.0,366.0,2.0,,59759.0,6121609.0,0.004,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-19,65341.0,435.0,367.0,1.0,,72026.0,6193635.0,0.004,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-20,65802.0,461.0,369.0,2.0,,72283.0,6265918.0,0.005,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-21,66193.0,391.0,370.0,1.0,,82191.0,6348109.0,0.005,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-22,66617.0,424.0,372.0,2.0,,70079.0,6418188.0,0.005,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-23,67007.0,390.0,375.0,3.0,,71216.0,6489404.0,0.005,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-24,67282.0,275.0,376.0,1.0,,71282.0,6560686.0,0.005,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-25,67621.0,339.0,377.0,1.0,,69309.0,6629995.0,0.005,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-26,68020.0,399.0,378.0,1.0,,57419.0,6687414.0,0.005,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-27,68511.0,491.0,378.0,0.0,,68043.0,6755457.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-28,68901.0,390.0,379.0,1.0,,79680.0,6835137.0,0.006,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-29,69328.0,427.0,379.0,0.0,,88803.0,6923940.0,0.005,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
ARE,Asia,United Arab Emirates,2020-08-30,69690.0,362.0,382.0,3.0,,87955.0,7011895.0,0.005,,,,,9890400.0,34.0,1.144,0.526,1.2,37.4,0.89
