countries_code,region,countries,date,total_cases,new_cases,total_deaths,new_deaths,new_tests,total_tests,positive_rate,vaccinations,vaccinated,fully_vaccinated,new_vaccinations,population
SAU,Asia,Saudi Arabia,02-03-20,1.0,1.0,0.0,0.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,03-03-20,1.0,0.0,0.0,0.0,240.0,400.0,0.0,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,04-03-20,1.0,0.0,0.0,0.0,298.0,698.0,0.0,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,05-03-20,5.0,4.0,0.0,0.0,487.0,1185.0,0.0,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,06-03-20,5.0,0.0,0.0,0.0,1024.0,2209.0,0.0,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,07-03-20,5.0,0.0,0.0,0.0,1982.0,4191.0,0.0,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,08-03-20,11.0,6.0,0.0,0.0,1788.0,5979.0,0.0,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,09-03-20,15.0,4.0,0.0,0.0,2201.0,8180.0,0.002,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,10-03-20,20.0,5.0,0.0,0.0,3655.0,11835.0,0.002,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,11-03-20,21.0,1.0,0.0,0.0,2999.0,14834.0,0.001,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,12-03-20,45.0,24.0,0.0,0.0,3644.0,18478.0,0.002,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,13-03-20,86.0,41.0,0.0,0.0,3890.0,22368.0,0.004,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,14-03-20,103.0,17.0,0.0,0.0,2983.0,25351.0,0.005,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,15-03-20,103.0,0.0,0.0,0.0,2704.0,28055.0,0.004,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,16-03-20,118.0,15.0,0.0,0.0,3555.0,31610.0,0.004,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,17-03-20,171.0,53.0,0.0,0.0,4208.0,35818.0,0.006,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,18-03-20,171.0,0.0,0.0,0.0,3605.0,39423.0,0.006,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,19-03-20,274.0,103.0,0.0,0.0,4238.0,43661.0,0.009,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,20-03-20,344.0,70.0,0.0,0.0,4776.0,48437.0,0.01,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,21-03-20,392.0,48.0,0.0,0.0,5698.0,54135.0,0.01,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,22-03-20,511.0,119.0,0.0,0.0,6033.0,60168.0,0.013,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,23-03-20,562.0,51.0,0.0,0.0,7002.0,67170.0,0.012,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,24-03-20,767.0,205.0,1.0,1.0,5911.0,73081.0,0.016,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,25-03-20,900.0,133.0,2.0,1.0,4997.0,78078.0,0.019,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,26-03-20,1012.0,112.0,3.0,1.0,5673.0,83751.0,0.018,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,27-03-20,1104.0,92.0,3.0,0.0,6109.0,89860.0,0.018,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,28-03-20,1203.0,99.0,4.0,1.0,5944.0,95804.0,0.019,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,29-03-20,1299.0,96.0,8.0,4.0,6265.0,102069.0,0.019,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,30-03-20,1453.0,154.0,8.0,0.0,6894.0,108963.0,0.021,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,31-03-20,1563.0,110.0,10.0,2.0,7362.0,116325.0,0.018,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,01-04-20,1720.0,157.0,16.0,6.0,7381.0,123706.0,0.018,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,02-04-20,1885.0,165.0,21.0,5.0,7688.0,131394.0,0.018,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,03-04-20,2039.0,154.0,25.0,4.0,8012.0,139406.0,0.019,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,04-04-20,2179.0,140.0,29.0,4.0,7779.0,147185.0,0.019,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,05-04-20,2402.0,223.0,34.0,5.0,6778.0,153963.0,0.021,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,06-04-20,2605.0,203.0,38.0,4.0,6832.0,160795.0,0.022,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,07-04-20,2795.0,190.0,41.0,3.0,6384.0,167179.0,0.024,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,08-04-20,2932.0,137.0,41.0,0.0,6387.0,173566.0,0.024,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,09-04-20,3287.0,355.0,44.0,3.0,6819.0,180385.0,0.029,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,10-04-20,3651.0,364.0,47.0,3.0,7441.0,187826.0,0.033,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,11-04-20,4033.0,382.0,52.0,5.0,8993.0,196819.0,0.037,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,12-04-20,4462.0,429.0,59.0,7.0,7365.0,204184.0,0.041,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,13-04-20,4934.0,472.0,65.0,6.0,8219.0,212403.0,0.045,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,14-04-20,5369.0,435.0,73.0,8.0,8388.0,220791.0,0.048,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,15-04-20,5862.0,493.0,79.0,6.0,7669.0,228460.0,0.053,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,16-04-20,6380.0,518.0,83.0,4.0,8256.0,236716.0,0.055,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,17-04-20,7142.0,762.0,87.0,4.0,9006.0,245722.0,0.06,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,18-04-20,8274.0,1132.0,92.0,5.0,8733.0,254455.0,0.074,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,19-04-20,9362.0,1088.0,97.0,5.0,9578.0,264033.0,0.082,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,20-04-20,10484.0,1122.0,103.0,6.0,9260.0,273293.0,0.091,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,21-04-20,11631.0,1147.0,109.0,6.0,9222.0,282515.0,0.101,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,22-04-20,12772.0,1141.0,114.0,5.0,10340.0,292855.0,0.107,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,23-04-20,13930.0,1158.0,121.0,7.0,8547.0,301402.0,0.117,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,24-04-20,15102.0,1172.0,127.0,6.0,10203.0,311605.0,0.121,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,25-04-20,16299.0,1197.0,136.0,9.0,9055.0,320660.0,0.121,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,26-04-20,17522.0,1223.0,139.0,3.0,8967.0,329627.0,0.124,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,27-04-20,18811.0,1289.0,144.0,5.0,9325.0,338952.0,0.127,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,28-04-20,20077.0,1266.0,152.0,8.0,10887.0,349839.0,0.125,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,29-04-20,21402.0,1325.0,157.0,5.0,9658.0,359497.0,0.13,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,30-04-20,22753.0,1351.0,162.0,5.0,9288.0,368785.0,0.131,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,01-05-20,24097.0,1344.0,169.0,7.0,12820.0,381605.0,0.128,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,02-05-20,25459.0,1362.0,176.0,7.0,12780.0,394385.0,0.124,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,03-05-20,27011.0,1552.0,184.0,8.0,12006.0,406391.0,0.124,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,04-05-20,28656.0,1645.0,191.0,7.0,11514.0,417905.0,0.125,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,05-05-20,30251.0,1595.0,200.0,9.0,13052.0,430957.0,0.125,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,06-05-20,31938.0,1687.0,209.0,9.0,16026.0,446983.0,0.12,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,07-05-20,33731.0,1793.0,219.0,10.0,13037.0,460020.0,0.12,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,08-05-20,35432.0,1701.0,229.0,10.0,14778.0,474798.0,0.122,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,09-05-20,37136.0,1704.0,239.0,10.0,16144.0,490942.0,0.121,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,10-05-20,39048.0,1912.0,246.0,7.0,17725.0,508667.0,0.118,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,11-05-20,41014.0,1966.0,255.0,9.0,15005.0,523672.0,0.117,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,12-05-20,42925.0,1911.0,264.0,9.0,14574.0,538246.0,0.118,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,13-05-20,44830.0,1905.0,273.0,9.0,16639.0,554885.0,0.119,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,14-05-20,46869.0,2039.0,283.0,10.0,16678.0,571563.0,0.118,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,15-05-20,49176.0,2307.0,292.0,9.0,17758.0,589321.0,0.12,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,16-05-20,52016.0,2840.0,302.0,10.0,38382.0,627703.0,0.109,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,17-05-20,54752.0,2736.0,312.0,10.0,15549.0,643252.0,0.117,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,18-05-20,57345.0,2593.0,320.0,8.0,16130.0,659382.0,0.12,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,19-05-20,59854.0,2509.0,329.0,9.0,18094.0,677476.0,0.122,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,20-05-20,62545.0,2691.0,339.0,10.0,14980.0,692456.0,0.129,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,21-05-20,65077.0,2532.0,351.0,12.0,15899.0,708355.0,0.133,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,22-05-20,67719.0,2642.0,364.0,13.0,17558.0,725913.0,0.136,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,23-05-20,70161.0,2442.0,379.0,15.0,18919.0,744832.0,0.155,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,24-05-20,72560.0,2399.0,390.0,11.0,18545.0,763377.0,0.148,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,25-05-20,74795.0,2235.0,399.0,9.0,16664.0,780041.0,0.145,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,26-05-20,76726.0,1931.0,411.0,12.0,15525.0,795566.0,0.143,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,27-05-20,78541.0,1815.0,425.0,14.0,16428.0,811994.0,0.134,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,28-05-20,80185.0,1644.0,441.0,16.0,16769.0,828763.0,0.125,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,29-05-20,81766.0,1581.0,458.0,17.0,19104.0,847867.0,0.115,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,30-05-20,83384.0,1618.0,480.0,22.0,16200.0,864067.0,0.111,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,31-05-20,85261.0,1877.0,503.0,23.0,15854.0,879921.0,0.109,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,01-06-20,87142.0,1881.0,525.0,22.0,15364.0,895285.0,0.107,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,02-06-20,89011.0,1869.0,549.0,24.0,16976.0,912261.0,0.105,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,03-06-20,91182.0,2171.0,579.0,30.0,16246.0,928507.0,0.108,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,04-06-20,93157.0,1975.0,611.0,32.0,21763.0,950270.0,0.107,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,05-06-20,95748.0,2591.0,642.0,31.0,24229.0,974499.0,0.11,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,06-06-20,98869.0,3121.0,676.0,34.0,25036.0,999535.0,0.114,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,07-06-20,101914.0,3045.0,712.0,36.0,18578.0,1018113.0,0.121,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,08-06-20,105283.0,3369.0,746.0,34.0,20858.0,1038971.0,0.126,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,09-06-20,108571.0,3288.0,783.0,37.0,22139.0,1061110.0,0.131,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,10-06-20,112288.0,3717.0,819.0,36.0,22500.0,1083610.0,0.136,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,11-06-20,116021.0,3733.0,857.0,38.0,27324.0,1110934.0,0.142,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,12-06-20,119942.0,3921.0,893.0,36.0,17385.0,1128319.0,0.157,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,13-06-20,123308.0,3366.0,932.0,39.0,19377.0,1147696.0,0.165,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,14-06-20,127541.0,4233.0,972.0,40.0,20255.0,1167951.0,0.171,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,15-06-20,132048.0,4507.0,1011.0,39.0,17629.0,1185580.0,0.183,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,16-06-20,136315.0,4267.0,1052.0,41.0,23484.0,1209064.0,0.188,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,17-06-20,141234.0,4919.0,1091.0,39.0,30507.0,1239571.0,0.186,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,18-06-20,145991.0,4757.0,1139.0,48.0,26016.0,1265587.0,0.194,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,19-06-20,150292.0,4301.0,1184.0,45.0,24708.0,1290295.0,0.187,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,20-06-20,154233.0,3941.0,1230.0,46.0,35656.0,1325951.0,0.173,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,21-06-20,157612.0,3379.0,1267.0,37.0,33614.0,1359565.0,0.157,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,22-06-20,161005.0,3393.0,1307.0,40.0,27253.0,1386818.0,0.144,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,23-06-20,164144.0,3139.0,1346.0,39.0,34511.0,1421329.0,0.131,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,24-06-20,167267.0,3123.0,1387.0,41.0,37740.0,1459069.0,0.119,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,25-06-20,170639.0,3372.0,1428.0,41.0,38470.0,1497539.0,0.106,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,26-06-20,174577.0,3938.0,1474.0,46.0,44275.0,1541814.0,0.097,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,27-06-20,178504.0,3927.0,1511.0,37.0,45521.0,1587335.0,0.093,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,28-06-20,182493.0,3989.0,1551.0,40.0,45104.0,1632439.0,0.091,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,29-06-20,186436.0,3943.0,1599.0,48.0,48173.0,1680612.0,0.087,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,30-06-20,190823.0,4387.0,1649.0,50.0,35173.0,1715785.0,0.091,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,01-07-20,194225.0,3402.0,1698.0,49.0,53214.0,1768999.0,0.087,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,02-07-20,197608.0,3383.0,1752.0,54.0,43927.0,1812926.0,0.086,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,03-07-20,201801.0,4193.0,1802.0,50.0,52135.0,1865061.0,0.084,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,04-07-20,205929.0,4128.0,1858.0,56.0,50564.0,1915625.0,0.084,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,05-07-20,209509.0,3580.0,1916.0,58.0,60064.0,1975689.0,0.079,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,06-07-20,213716.0,4207.0,1968.0,52.0,42968.0,2018657.0,0.081,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,07-07-20,217108.0,3392.0,2017.0,49.0,56324.0,2074981.0,0.073,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,08-07-20,220144.0,3036.0,2059.0,42.0,56311.0,2131292.0,0.072,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,09-07-20,223327.0,3183.0,2100.0,41.0,57630.0,2188922.0,0.068,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,10-07-20,226486.0,3159.0,2151.0,51.0,50000.0,2238922.0,0.066,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,11-07-20,229480.0,2994.0,2181.0,30.0,47587.0,2286509.0,0.064,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,12-07-20,232259.0,2779.0,2223.0,42.0,69313.0,2355822.0,0.06,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,13-07-20,235111.0,2852.0,2243.0,20.0,43957.0,2399779.0,0.056,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,14-07-20,237803.0,2692.0,2283.0,40.0,62168.0,2461947.0,0.053,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,15-07-20,240474.0,2671.0,2325.0,42.0,61348.0,2523295.0,0.052,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,16-07-20,243238.0,2764.0,2370.0,45.0,68707.0,2592002.0,0.049,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,17-07-20,245851.0,2613.0,2407.0,37.0,65522.0,2657524.0,0.046,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,18-07-20,248416.0,2565.0,2447.0,40.0,51298.0,2708822.0,0.045,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,19-07-20,250920.0,2504.0,2486.0,39.0,60656.0,2769478.0,0.045,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,20-07-20,253349.0,2429.0,2523.0,37.0,59608.0,2829086.0,0.042,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,21-07-20,255825.0,2476.0,2557.0,34.0,55338.0,2884424.0,0.043,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,22-07-20,258156.0,2331.0,2601.0,44.0,60530.0,2944954.0,0.042,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,23-07-20,260394.0,2238.0,2635.0,34.0,55660.0,3000614.0,0.042,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,24-07-20,262772.0,2378.0,2672.0,37.0,55970.0,3056584.0,0.042,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,25-07-20,264973.0,2201.0,2703.0,31.0,60374.0,3116958.0,0.041,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,26-07-20,266941.0,1968.0,2733.0,30.0,56951.0,3173909.0,0.04,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,27-07-20,268934.0,1993.0,2760.0,27.0,67295.0,3241204.0,0.038,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,28-07-20,270831.0,1897.0,2789.0,29.0,66003.0,3307207.0,0.035,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,29-07-20,272590.0,1759.0,2816.0,27.0,55119.0,3362326.0,0.035,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,30-07-20,274219.0,1629.0,2842.0,26.0,64007.0,3426333.0,0.032,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,31-07-20,275905.0,1686.0,2866.0,24.0,48305.0,3474638.0,0.031,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,01-08-20,277478.0,1573.0,2887.0,21.0,39824.0,3514462.0,0.031,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,02-08-20,278835.0,1357.0,2917.0,30.0,44519.0,3558981.0,0.031,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,03-08-20,280093.0,1258.0,2949.0,32.0,57483.0,3616464.0,0.03,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,04-08-20,281456.0,1363.0,2984.0,35.0,55257.0,3671721.0,0.029,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,05-08-20,282824.0,1368.0,3020.0,36.0,58724.0,3730445.0,0.028,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,06-08-20,284226.0,1402.0,3055.0,35.0,61457.0,3791902.0,0.027,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,07-08-20,285793.0,1567.0,3093.0,38.0,64004.0,3855906.0,0.026,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,08-08-20,287262.0,1469.0,3130.0,37.0,61582.0,3917488.0,0.024,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,09-08-20,288690.0,1428.0,3167.0,37.0,62483.0,3979971.0,0.023,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,10-08-20,289947.0,1257.0,3199.0,32.0,63986.0,4043957.0,0.023,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,11-08-20,291468.0,1521.0,3233.0,34.0,70834.0,4114791.0,0.023,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,12-08-20,293037.0,1569.0,3269.0,36.0,73912.0,4188703.0,0.022,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,13-08-20,294519.0,1482.0,3303.0,34.0,69505.0,4258208.0,0.022,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,14-08-20,295902.0,1383.0,3338.0,35.0,67030.0,4325238.0,0.022,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,15-08-20,297315.0,1413.0,3369.0,31.0,63174.0,4388412.0,0.021,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,16-08-20,298542.0,1227.0,3408.0,39.0,58771.0,4447183.0,0.021,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,17-08-20,299914.0,1372.0,3436.0,28.0,63870.0,4511053.0,0.021,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,18-08-20,301323.0,1409.0,3470.0,34.0,64225.0,4575278.0,0.021,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,19-08-20,302686.0,1363.0,3506.0,36.0,64778.0,4640056.0,0.021,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,20-08-20,303973.0,1287.0,3548.0,42.0,65571.0,4705627.0,0.021,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,21-08-20,305186.0,1213.0,3580.0,32.0,62278.0,4767905.0,0.021,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,22-08-20,306370.0,1184.0,3619.0,39.0,55471.0,4823376.0,0.021,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,23-08-20,307479.0,1109.0,3649.0,30.0,61693.0,4885069.0,0.02,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,24-08-20,308654.0,1175.0,3691.0,42.0,61865.0,4946934.0,0.02,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,25-08-20,309768.0,1114.0,3722.0,31.0,61625.0,5008559.0,0.019,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,26-08-20,310836.0,1068.0,3755.0,33.0,66423.0,5074982.0,0.019,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,27-08-20,311855.0,1019.0,3785.0,30.0,63353.0,5138335.0,0.018,0.0,0.0,0.0,0.0,34813867.0
