id,gender,region,city,age,edu_degree,major,inistitute
163420033,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,ثقافة إسلامية – معلمين,جامعة بيشة
161468113,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,محاسبة,جامعة نجران
164596528,ذكر,لا يوجد,لا يوجد,23.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
165382354,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,تربية بدنية,جامعة حائل 
171642789,ذكر,لا يوجد,لا يوجد,25.0,البكالوريوس أو ما يعادلها,عمارة وتخطيط,جامعة حائل 
162823331,ذكر,لا يوجد,لا يوجد,24.0,دبلوم تقني أو ما يعادله,محاسبة,أخرى
168144239,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,أحياء,جامعة الملك عبد العزيز
160979487,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,هندسة ميكانيكية,جامعة الأمير سطام بن عبد العزيز
166812294,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,هندسة كهربائية,جامعة حائل 
161604303,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,هندسة كيميائية,أخرى
161128290,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,مالية,جامعة الامير محمد بن فهد
160862237,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,الفيزياء,جامعة تبوك 
164200295,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,لغة عربية,الجامعة الإسلامية 
172149310,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,الشريعة,جامعة الملك خالد
171614958,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,موارد بشرية,جامعة الملك فيصل 
165430301,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,هندسة ميكانيكية,جامعة الملك سعود
161056204,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,نظم معلومات إدارية,جامعة الملك فيصل 
169768925,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,الشريعة,الجامعة الإسلامية 
164448365,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,تربية إسلامية,جامعة الإمام محمد بن سعود الإسلامية
163598174,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,إدارة أعمال,جامعة الطائف 
162140221,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,تقنية المعلومات,أخرى
165426499,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,تقنية المعلومات,أخرى
161167191,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,إدارة أعمال,جامعة الأمير سطام بن عبد العزيز
