id,gender,region,city,age,edu_degree,major,inistitute
173397545,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
170970365,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
170937706,ذكر,لا يوجد,لا يوجد,30,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
166960687,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
164223107,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
162092753,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
162496292,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
163061975,ذكر,المنطقة الشرقية,الدمام,30,ثانوية أو ما يعادلها,لا يوجد,مدرسه التطوير الثانويه الاهليه
162432935,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
172382823,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
164818549,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
167031306,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
161918443,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
162118506,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
169075899,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
160868321,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
165421279,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
164749632,ذكر,لا يوجد,لا يوجد,30,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
162921914,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
169443165,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
162316835,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
163581986,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
161487699,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
166839774,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
165753408,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
163042459,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
172656927,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
162098402,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
162204270,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
162329582,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
160818011,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
164037658,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
166136870,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
161776044,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
163111269,ذكر,لا يوجد,لا يوجد,27,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
161653275,ذكر,لا يوجد,لا يوجد,27,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
171292416,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
162106963,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
161448748,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
