id,gender,region,city,age,edu_degree,major,inistitute
172546834,أنثى,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,الفيزياء,جامعة الأميره نوره بنت عبد الرحمن
162836384,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,محاسبة,جامعة الجوف
171843964,أنثى,لا يوجد,لا يوجد,21.0,البكالوريوس أو ما يعادلها,محاسبة,جامعة تبوك 
163456350,أنثى,لا يوجد,لا يوجد,22.0,دبلوم تقني أو ما يعادله,إدارة عامة,جامعة تبوك 
167187950,أنثى,لا يوجد,لا يوجد,21.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
163496879,أنثى,لا يوجد,لا يوجد,21.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
171747929,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,الشريعة,جامعة تبوك 
169861678,أنثى,لا يوجد,لا يوجد,26.0,البكالوريوس أو ما يعادلها,صحة المجتمع,جامعة الملك سعود
173052602,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,علوم حاسب,جامعة تبوك 
162816852,أنثى,لا يوجد,لا يوجد,21.0,الماجستير أو ما يعادلها,محاسبة,جامعة الملك خالد
165474349,أنثى,لا يوجد,لا يوجد,22.0,دبلوم تقني أو ما يعادله,تصميم,أخرى
168860106,أنثى,لا يوجد,لا يوجد,21.0,دبلوم تقني أو ما يعادله,محاسبة,أخرى
162949312,أنثى,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,نظم معلومات إدارية,جامعة الطائف 
166198259,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,إدارة أعمال,جامعة طيبة
169836009,أنثى,لا يوجد,لا يوجد,21.0,دبلوم تقني أو ما يعادله,السكرتارية والأعمال المكتبية,أخرى
170845658,أنثى,لا يوجد,لا يوجد,21.0,دبلوم تقني أو ما يعادله,السكرتارية والأعمال المكتبية,جامعة الأمير سطام بن عبد العزيز
163262061,أنثى,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,قانون,جامعة الملك عبد العزيز
171849124,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,علم الاجتماع,جامعة الملك عبد العزيز
161238587,أنثى,لا يوجد,لا يوجد,21.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
172302403,أنثى,لا يوجد,لا يوجد,21.0,دبلوم تقني أو ما يعادله,إدارة عامة,جامعة الملك خالد
167361462,أنثى,لا يوجد,لا يوجد,21.0,دبلوم تقني أو ما يعادله,الشبكات والإتصالات,جامعة الطائف 
162714384,أنثى,لا يوجد,لا يوجد,21.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
170886667,أنثى,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,لغات وترجمة - انجليزي,جامعة جدة
166189604,أنثى,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,تربية خاصة,جامعة الأمير سطام بن عبد العزيز
165976181,أنثى,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,لغة عربية,جامعة الأمير سطام بن عبد العزيز
168363728,أنثى,لا يوجد,لا يوجد,21.0,البكالوريوس أو ما يعادلها,قانون,جامعة الأميره نوره بنت عبد الرحمن
163063189,أنثى,عسير,وادي ابن هشبل,21.0,البكالوريوس أو ما يعادلها,نظم معلومات,جامعة الملك خالد
167337971,أنثى,لا يوجد,لا يوجد,21.0,دبلوم تقني أو ما يعادله,علوم الغذاء والتغذية,أخرى
172002727,أنثى,لا يوجد,لا يوجد,21.0,دبلوم تقني أو ما يعادله,محاسبة,جامعة الأميره نوره بنت عبد الرحمن
170859512,أنثى,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,الجغرافيا,جامعة الملك عبد العزيز
168400513,أنثى,لا يوجد,لا يوجد,21.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
162146775,أنثى,لا يوجد,لا يوجد,21.0,ابتدائي,لغات وترجمة - اللسانيات ودراسا,أخرى
171860560,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,تمريض,جامعة تبوك 
164719179,أنثى,لا يوجد,لا يوجد,21.0,دبلوم تقني أو ما يعادله,السكرتارية والأعمال المكتبية,جامعة الطائف 
168913815,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,تصميم,أخرى
169773451,أنثى,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,رياض الأطفال,جامعة حائل 
162041491,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,الشبكات والإتصالات,جامعة الملك عبد العزيز
171548454,أنثى,لا يوجد,لا يوجد,22.0,دبلوم تقني أو ما يعادله,إدارة أعمال,جامعة الأمير سطام بن عبد العزيز
162020917,أنثى,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,مالية,جامعة القصيم
162440524,أنثى,لا يوجد,لا يوجد,21.0,دبلوم تقني أو ما يعادله,موارد بشرية,جامعة شقراء
171839732,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,قانون,جامعة تبوك 
171753995,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,إدارة أعمال,جامعة تبوك 
171738923,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,أحياء,جامعة تبوك 
168617355,أنثى,لا يوجد,لا يوجد,22.0,دبلوم تقني أو ما يعادله,التجميل والأناقة وتصفيف الشعر,أخرى
162656676,أنثى,الرياض,شقراء,24.0,البكالوريوس أو ما يعادلها,محاسبة,جامعة الأميره نوره بنت عبد الرحمن
166401848,أنثى,لا يوجد,لا يوجد,21.0,البكالوريوس أو ما يعادلها,الفيزياء,جامعة أم القرى 
163082961,أنثى,لا يوجد,لا يوجد,21.0,دبلوم تقني أو ما يعادله,إدارة أعمال,جامعة الملك خالد
162942426,أنثى,لا يوجد,لا يوجد,22.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
173323110,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,إدارة عامة,جامعة الملك عبد العزيز
166656438,أنثى,لا يوجد,لا يوجد,21.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
161623670,أنثى,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,الشريعة,جامعة الملك خالد
